Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,033059,1956,02,672.9,Y
IDCJAC0001,033059,1956,03,774.0,Y
IDCJAC0001,033059,1956,04,89.7,Y
IDCJAC0001,033059,1956,05,71.5,Y
IDCJAC0001,033059,1956,06,174.2,Y
IDCJAC0001,033059,1956,07,27.7,Y
IDCJAC0001,033059,1956,08,45.5,Y
IDCJAC0001,033059,1956,09,20.1,Y
IDCJAC0001,033059,1956,10,87.8,Y
IDCJAC0001,033059,1956,11,188.1,Y
IDCJAC0001,033059,1956,12,315.0,Y
IDCJAC0001,033059,1957,01,227.6,Y
IDCJAC0001,033059,1957,02,177.8,Y
IDCJAC0001,033059,1957,03,151.1,Y
IDCJAC0001,033059,1957,04,6.3,Y
IDCJAC0001,033059,1957,05,88.1,Y
IDCJAC0001,033059,1957,06,66.6,Y
IDCJAC0001,033059,1957,07,89.6,Y
IDCJAC0001,033059,1957,08,52.2,Y
IDCJAC0001,033059,1957,09,0.0,Y
IDCJAC0001,033059,1957,10,25.4,Y
IDCJAC0001,033059,1957,11,146.1,Y
IDCJAC0001,033059,1957,12,22.3,Y
IDCJAC0001,033059,1958,01,478.2,Y
IDCJAC0001,033059,1958,02,1157.8,Y
IDCJAC0001,033059,1958,03,292.7,Y
IDCJAC0001,033059,1958,04,512.7,Y
IDCJAC0001,033059,1958,05,20.4,Y
IDCJAC0001,033059,1958,06,177.5,Y
IDCJAC0001,033059,1958,07,18.3,Y
IDCJAC0001,033059,1958,08,19.3,Y
IDCJAC0001,033059,1958,09,43.7,Y
IDCJAC0001,033059,1958,10,0.0,Y
IDCJAC0001,033059,1958,11,78.2,Y
IDCJAC0001,033059,1958,12,209.6,Y
IDCJAC0001,033059,1959,01,462.3,Y
IDCJAC0001,033059,1959,02,245.2,Y
IDCJAC0001,033059,1959,03,221.5,Y
IDCJAC0001,033059,1959,04,163.1,Y
IDCJAC0001,033059,1959,05,72.7,Y
IDCJAC0001,033059,1959,06,6.6,Y
IDCJAC0001,033059,1959,07,10.4,Y
IDCJAC0001,033059,1959,08,23.4,Y
IDCJAC0001,033059,1959,09,2.8,Y
IDCJAC0001,033059,1959,10,6.9,Y
IDCJAC0001,033059,1959,11,64.7,Y
IDCJAC0001,033059,1959,12,349.2,Y
IDCJAC0001,033059,1960,01,869.7,Y
IDCJAC0001,033059,1960,02,406.7,Y
IDCJAC0001,033059,1960,03,224.4,Y
IDCJAC0001,033059,1960,04,31.6,Y
IDCJAC0001,033059,1960,05,148.0,Y
IDCJAC0001,033059,1960,06,8.2,Y
IDCJAC0001,033059,1960,07,20.1,Y
IDCJAC0001,033059,1960,08,2.9,Y
IDCJAC0001,033059,1960,09,16.8,Y
IDCJAC0001,033059,1960,10,0.0,Y
IDCJAC0001,033059,1960,11,32.2,Y
IDCJAC0001,033059,1960,12,182.7,Y
IDCJAC0001,033059,1961,01,131.8,Y
IDCJAC0001,033059,1961,02,348.3,Y
IDCJAC0001,033059,1961,03,73.9,Y
IDCJAC0001,033059,1961,04,68.2,Y
IDCJAC0001,033059,1961,05,30.7,Y
IDCJAC0001,033059,1961,06,29.7,Y
IDCJAC0001,033059,1961,07,8.4,Y
IDCJAC0001,033059,1961,08,60.8,Y
IDCJAC0001,033059,1961,09,5.1,Y
IDCJAC0001,033059,1961,10,26.2,Y
IDCJAC0001,033059,1961,11,270.7,Y
IDCJAC0001,033059,1961,12,151.6,Y
IDCJAC0001,033059,1962,01,311.3,Y
IDCJAC0001,033059,1962,02,248.2,Y
IDCJAC0001,033059,1962,03,345.9,Y
IDCJAC0001,033059,1962,04,117.9,Y
IDCJAC0001,033059,1962,05,28.2,Y
IDCJAC0001,033059,1962,06,9.4,Y
IDCJAC0001,033059,1962,07,15.7,Y
IDCJAC0001,033059,1962,08,0.0,Y
IDCJAC0001,033059,1962,09,10.5,Y
IDCJAC0001,033059,1962,10,5.1,Y
IDCJAC0001,033059,1962,11,41.5,Y
IDCJAC0001,033059,1962,12,402.6,Y
IDCJAC0001,033059,1963,01,677.7,Y
IDCJAC0001,033059,1963,02,243.6,Y
IDCJAC0001,033059,1963,03,698.4,Y
IDCJAC0001,033059,1963,04,341.1,Y
IDCJAC0001,033059,1963,05,27.5,Y
IDCJAC0001,033059,1963,06,7.6,Y
IDCJAC0001,033059,1963,07,3.8,Y
IDCJAC0001,033059,1963,08,91.5,Y
IDCJAC0001,033059,1963,09,6.1,Y
IDCJAC0001,033059,1963,10,43.9,Y
IDCJAC0001,033059,1963,11,57.7,Y
IDCJAC0001,033059,1963,12,101.5,Y
IDCJAC0001,033059,1964,01,104.3,Y
IDCJAC0001,033059,1964,02,204.2,Y
IDCJAC0001,033059,1964,03,327.9,Y
IDCJAC0001,033059,1964,04,54.9,Y
IDCJAC0001,033059,1964,05,31.4,Y
IDCJAC0001,033059,1964,06,76.5,Y
IDCJAC0001,033059,1964,07,65.2,Y
IDCJAC0001,033059,1964,08,9.1,Y
IDCJAC0001,033059,1964,09,22.1,Y
IDCJAC0001,033059,1964,10,81.8,Y
IDCJAC0001,033059,1964,11,121.1,Y
IDCJAC0001,033059,1964,12,85.9,Y
IDCJAC0001,033059,1965,01,107.3,Y
IDCJAC0001,033059,1965,02,122.7,Y
IDCJAC0001,033059,1965,03,104.4,Y
IDCJAC0001,033059,1965,04,228.6,Y
IDCJAC0001,033059,1965,05,44.9,Y
IDCJAC0001,033059,1965,06,25.9,Y
IDCJAC0001,033059,1965,07,1.8,Y
IDCJAC0001,033059,1965,08,33.3,Y
IDCJAC0001,033059,1965,09,0.8,Y
IDCJAC0001,033059,1965,10,24.4,Y
IDCJAC0001,033059,1965,11,27.0,Y
IDCJAC0001,033059,1965,12,292.4,Y
IDCJAC0001,033059,1966,01,286.6,Y
IDCJAC0001,033059,1966,02,220.5,Y
IDCJAC0001,033059,1966,03,104.1,Y
IDCJAC0001,033059,1966,04,86.2,Y
IDCJAC0001,033059,1966,05,39.5,Y
IDCJAC0001,033059,1966,06,6.1,Y
IDCJAC0001,033059,1966,07,21.9,Y
IDCJAC0001,033059,1966,08,53.6,Y
IDCJAC0001,033059,1966,09,46.0,Y
IDCJAC0001,033059,1966,10,27.4,Y
IDCJAC0001,033059,1966,11,94.0,Y
IDCJAC0001,033059,1966,12,96.2,Y
IDCJAC0001,033059,1967,01,129.1,Y
IDCJAC0001,033059,1967,02,295.2,Y
IDCJAC0001,033059,1967,03,193.4,Y
IDCJAC0001,033059,1967,04,27.7,Y
IDCJAC0001,033059,1967,05,75.5,Y
IDCJAC0001,033059,1967,06,312.2,Y
IDCJAC0001,033059,1967,07,9.6,Y
IDCJAC0001,033059,1967,08,12.8,Y
IDCJAC0001,033059,1967,09,0.0,Y
IDCJAC0001,033059,1967,10,43.7,Y
IDCJAC0001,033059,1967,11,177.7,Y
IDCJAC0001,033059,1967,12,392.5,Y
IDCJAC0001,033059,1968,01,538.8,Y
IDCJAC0001,033059,1968,02,909.3,Y
IDCJAC0001,033059,1968,03,194.0,Y
IDCJAC0001,033059,1968,04,22.7,Y
IDCJAC0001,033059,1968,05,133.3,Y
IDCJAC0001,033059,1968,06,0.0,Y
IDCJAC0001,033059,1968,07,29.2,Y
IDCJAC0001,033059,1968,08,10.4,Y
IDCJAC0001,033059,1968,09,28.5,Y
IDCJAC0001,033059,1968,10,45.0,Y
IDCJAC0001,033059,1968,11,6.4,Y
IDCJAC0001,033059,1968,12,43.4,Y
IDCJAC0001,033059,1969,01,232.2,Y
IDCJAC0001,033059,1969,02,113.1,Y
IDCJAC0001,033059,1969,03,369.8,Y
IDCJAC0001,033059,1969,04,82.3,Y
IDCJAC0001,033059,1969,05,90.9,Y
IDCJAC0001,033059,1969,06,32.0,Y
IDCJAC0001,033059,1969,07,24.9,Y
IDCJAC0001,033059,1969,08,8.6,Y
IDCJAC0001,033059,1969,09,0.0,Y
IDCJAC0001,033059,1969,10,130.5,Y
IDCJAC0001,033059,1969,11,35.5,Y
IDCJAC0001,033059,1969,12,283.2,Y
IDCJAC0001,033059,1970,01,337.5,Y
IDCJAC0001,033059,1970,02,745.2,Y
IDCJAC0001,033059,1970,03,200.4,Y
IDCJAC0001,033059,1970,04,138.9,Y
IDCJAC0001,033059,1970,05,7.6,Y
IDCJAC0001,033059,1970,06,8.9,Y
IDCJAC0001,033059,1970,07,0.0,Y
IDCJAC0001,033059,1970,08,25.2,Y
IDCJAC0001,033059,1970,09,6.8,Y
IDCJAC0001,033059,1970,10,68.1,Y
IDCJAC0001,033059,1970,11,75.1,Y
IDCJAC0001,033059,1970,12,402.8,Y
IDCJAC0001,033059,1971,01,223.4,Y
IDCJAC0001,033059,1971,02,475.9,Y
IDCJAC0001,033059,1971,03,288.2,Y
IDCJAC0001,033059,1971,04,82.9,Y
IDCJAC0001,033059,1971,05,50.0,Y
IDCJAC0001,033059,1971,06,33.6,Y
IDCJAC0001,033059,1971,07,53.2,Y
IDCJAC0001,033059,1971,08,48.8,Y
IDCJAC0001,033059,1971,09,2.8,Y
IDCJAC0001,033059,1971,10,52.3,Y
IDCJAC0001,033059,1971,11,301.2,Y
IDCJAC0001,033059,1971,12,297.4,Y
IDCJAC0001,033059,1972,01,596.7,Y
IDCJAC0001,033059,1972,02,506.5,Y
IDCJAC0001,033059,1972,03,143.1,Y
IDCJAC0001,033059,1972,04,50.6,Y
IDCJAC0001,033059,1972,05,76.2,Y
IDCJAC0001,033059,1972,06,22.9,Y
IDCJAC0001,033059,1972,07,7.1,Y
IDCJAC0001,033059,1972,08,0.5,Y
IDCJAC0001,033059,1972,09,11.7,Y
IDCJAC0001,033059,1972,10,1.0,Y
IDCJAC0001,033059,1972,11,71.1,Y
IDCJAC0001,033059,1972,12,4.0,Y
IDCJAC0001,033059,1973,01,266.2,Y
IDCJAC0001,033059,1973,02,540.4,Y
IDCJAC0001,033059,1973,03,222.0,Y
IDCJAC0001,033059,1973,04,173.5,Y
IDCJAC0001,033059,1973,05,32.8,Y
IDCJAC0001,033059,1973,06,12.2,Y
IDCJAC0001,033059,1973,07,78.8,Y
IDCJAC0001,033059,1973,08,3.0,Y
IDCJAC0001,033059,1973,09,54.9,Y
IDCJAC0001,033059,1973,10,122.6,Y
IDCJAC0001,033059,1973,11,255.9,Y
IDCJAC0001,033059,1973,12,300.4,Y
IDCJAC0001,033059,1974,01,1550.4,Y
IDCJAC0001,033059,1974,02,270.2,Y
IDCJAC0001,033059,1974,03,673.4,Y
IDCJAC0001,033059,1974,04,62.4,Y
IDCJAC0001,033059,1974,05,104.6,Y
IDCJAC0001,033059,1974,06,0.0,Y
IDCJAC0001,033059,1974,07,0.0,Y
IDCJAC0001,033059,1974,08,60.2,Y
IDCJAC0001,033059,1974,09,47.0,Y
IDCJAC0001,033059,1974,10,60.8,Y
IDCJAC0001,033059,1974,11,152.6,Y
IDCJAC0001,033059,1974,12,90.8,Y
IDCJAC0001,033059,1975,01,409.8,Y
IDCJAC0001,033059,1975,02,189.8,Y
IDCJAC0001,033059,1975,03,352.8,Y
IDCJAC0001,033059,1975,04,81.1,Y
IDCJAC0001,033059,1975,05,10.8,Y
IDCJAC0001,033059,1975,06,36.6,Y
IDCJAC0001,033059,1975,07,19.8,Y
IDCJAC0001,033059,1975,08,26.0,Y
IDCJAC0001,033059,1975,09,47.4,Y
IDCJAC0001,033059,1975,10,111.8,Y
IDCJAC0001,033059,1975,11,60.8,Y
IDCJAC0001,033059,1975,12,507.9,Y
IDCJAC0001,033059,1976,01,398.6,Y
IDCJAC0001,033059,1976,02,575.0,Y
IDCJAC0001,033059,1976,03,557.2,Y
IDCJAC0001,033059,1976,04,76.2,Y
IDCJAC0001,033059,1976,05,48.2,Y
IDCJAC0001,033059,1976,06,23.4,Y
IDCJAC0001,033059,1976,07,13.9,Y
IDCJAC0001,033059,1976,08,0.0,Y
IDCJAC0001,033059,1976,09,36.2,Y
IDCJAC0001,033059,1976,10,73.2,Y
IDCJAC0001,033059,1976,11,133.4,Y
IDCJAC0001,033059,1976,12,182.8,Y
IDCJAC0001,033059,1977,01,69.8,Y
IDCJAC0001,033059,1977,02,619.6,Y
IDCJAC0001,033059,1977,03,462.2,Y
IDCJAC0001,033059,1977,04,209.4,Y
IDCJAC0001,033059,1977,05,165.0,Y
IDCJAC0001,033059,1977,06,0.0,Y
IDCJAC0001,033059,1977,07,5.4,Y
IDCJAC0001,033059,1977,08,2.0,Y
IDCJAC0001,033059,1977,09,26.0,Y
IDCJAC0001,033059,1977,10,8.3,Y
IDCJAC0001,033059,1977,11,140.3,Y
IDCJAC0001,033059,1977,12,128.4,Y
IDCJAC0001,033059,1978,01,237.1,Y
IDCJAC0001,033059,1978,02,509.9,Y
IDCJAC0001,033059,1978,03,117.8,Y
IDCJAC0001,033059,1978,04,0.0,Y
IDCJAC0001,033059,1978,05,132.9,Y
IDCJAC0001,033059,1978,06,27.8,Y
IDCJAC0001,033059,1978,07,76.1,Y
IDCJAC0001,033059,1978,08,48.4,Y
IDCJAC0001,033059,1978,09,36.8,Y
IDCJAC0001,033059,1978,10,39.9,Y
IDCJAC0001,033059,1978,11,152.1,Y
IDCJAC0001,033059,1978,12,97.5,Y
IDCJAC0001,033059,1979,01,813.8,Y
IDCJAC0001,033059,1979,02,1005.2,Y
IDCJAC0001,033059,1979,03,841.4,Y
IDCJAC0001,033059,1979,04,184.8,Y
IDCJAC0001,033059,1979,05,29.2,Y
IDCJAC0001,033059,1979,06,84.8,Y
IDCJAC0001,033059,1979,07,83.6,Y
IDCJAC0001,033059,1979,08,5.2,Y
IDCJAC0001,033059,1979,09,3.9,Y
IDCJAC0001,033059,1979,10,109.1,Y
IDCJAC0001,033059,1979,11,98.1,Y
IDCJAC0001,033059,1979,12,276.7,Y
IDCJAC0001,033059,1980,01,351.8,Y
IDCJAC0001,033059,1980,02,436.2,Y
IDCJAC0001,033059,1980,03,167.4,Y
IDCJAC0001,033059,1980,04,181.5,Y
IDCJAC0001,033059,1980,05,104.1,Y
IDCJAC0001,033059,1980,06,24.0,Y
IDCJAC0001,033059,1980,07,37.4,Y
IDCJAC0001,033059,1980,08,32.0,Y
IDCJAC0001,033059,1980,09,0.0,Y
IDCJAC0001,033059,1980,10,37.8,Y
IDCJAC0001,033059,1980,11,172.2,Y
IDCJAC0001,033059,1980,12,151.4,Y
IDCJAC0001,033059,1981,01,370.8,Y
IDCJAC0001,033059,1981,02,579.1,Y
IDCJAC0001,033059,1981,03,208.0,Y
IDCJAC0001,033059,1981,04,149.0,Y
IDCJAC0001,033059,1981,05,125.4,Y
IDCJAC0001,033059,1981,06,25.8,Y
IDCJAC0001,033059,1981,07,7.6,Y
IDCJAC0001,033059,1981,08,18.0,Y
IDCJAC0001,033059,1981,09,3.2,Y
IDCJAC0001,033059,1981,10,25.8,Y
IDCJAC0001,033059,1981,11,210.2,Y
IDCJAC0001,033059,1981,12,215.6,Y
IDCJAC0001,033059,1982,01,231.8,Y
IDCJAC0001,033059,1982,02,75.0,Y
IDCJAC0001,033059,1982,03,533.4,Y
IDCJAC0001,033059,1982,04,189.9,Y
IDCJAC0001,033059,1982,05,50.6,Y
IDCJAC0001,033059,1982,06,10.2,Y
IDCJAC0001,033059,1982,07,7.2,Y
IDCJAC0001,033059,1982,08,7.6,Y
IDCJAC0001,033059,1982,09,22.4,Y
IDCJAC0001,033059,1982,10,0.0,Y
IDCJAC0001,033059,1982,11,15.0,Y
IDCJAC0001,033059,1982,12,90.8,Y
IDCJAC0001,033059,1983,01,208.4,Y
IDCJAC0001,033059,1983,02,62.5,Y
IDCJAC0001,033059,1983,03,352.4,Y
IDCJAC0001,033059,1983,04,160.3,Y
IDCJAC0001,033059,1983,05,395.5,Y
IDCJAC0001,033059,1983,06,90.0,Y
IDCJAC0001,033059,1983,07,1.4,Y
IDCJAC0001,033059,1983,08,7.0,Y
IDCJAC0001,033059,1983,09,37.2,Y
IDCJAC0001,033059,1983,10,75.0,Y
IDCJAC0001,033059,1983,11,135.8,Y
IDCJAC0001,033059,1983,12,73.4,Y
IDCJAC0001,033059,1984,01,246.6,Y
IDCJAC0001,033059,1984,02,139.9,Y
IDCJAC0001,033059,1984,03,57.0,Y
IDCJAC0001,033059,1984,04,85.2,Y
IDCJAC0001,033059,1984,05,37.6,Y
IDCJAC0001,033059,1984,06,48.2,Y
IDCJAC0001,033059,1984,07,99.0,Y
IDCJAC0001,033059,1984,08,8.2,Y
IDCJAC0001,033059,1984,09,28.0,Y
IDCJAC0001,033059,1984,10,49.6,Y
IDCJAC0001,033059,1984,11,49.0,Y
IDCJAC0001,033059,1984,12,170.4,Y
IDCJAC0001,033059,1985,01,103.1,Y
IDCJAC0001,033059,1985,02,482.6,Y
IDCJAC0001,033059,1985,03,271.8,Y
IDCJAC0001,033059,1985,04,43.6,Y
IDCJAC0001,033059,1985,05,133.4,Y
IDCJAC0001,033059,1985,06,47.2,Y
IDCJAC0001,033059,1985,07,69.6,Y
IDCJAC0001,033059,1985,08,7.0,Y
IDCJAC0001,033059,1985,09,6.0,Y
IDCJAC0001,033059,1985,10,116.1,Y
IDCJAC0001,033059,1985,11,398.6,Y
IDCJAC0001,033059,1985,12,62.6,Y
IDCJAC0001,033059,1986,01,159.0,Y
IDCJAC0001,033059,1986,02,278.4,Y
IDCJAC0001,033059,1986,03,169.0,Y
IDCJAC0001,033059,1986,04,154.0,Y
IDCJAC0001,033059,1986,05,50.2,Y
IDCJAC0001,033059,1986,06,45.0,Y
IDCJAC0001,033059,1986,07,38.6,Y
IDCJAC0001,033059,1986,08,61.6,Y
IDCJAC0001,033059,1986,09,39.4,Y
IDCJAC0001,033059,1986,10,72.6,Y
IDCJAC0001,033059,1986,11,27.7,Y
IDCJAC0001,033059,1986,12,100.0,Y
IDCJAC0001,033059,1987,01,101.4,Y
IDCJAC0001,033059,1987,02,70.7,Y
IDCJAC0001,033059,1987,03,119.0,Y
IDCJAC0001,033059,1987,04,193.2,Y
IDCJAC0001,033059,1987,05,43.6,Y
IDCJAC0001,033059,1987,06,115.0,Y
IDCJAC0001,033059,1987,07,64.6,Y
IDCJAC0001,033059,1987,08,30.8,Y
IDCJAC0001,033059,1987,09,2.6,Y
IDCJAC0001,033059,1987,10,28.8,Y
IDCJAC0001,033059,1987,11,371.4,Y
IDCJAC0001,033059,1987,12,38.8,Y
IDCJAC0001,033059,1988,01,204.5,Y
IDCJAC0001,033059,1988,02,386.1,Y
IDCJAC0001,033059,1988,03,603.8,Y
IDCJAC0001,033059,1988,04,109.6,Y
IDCJAC0001,033059,1988,05,107.2,Y
IDCJAC0001,033059,1988,06,116.5,Y
IDCJAC0001,033059,1988,07,239.2,Y
IDCJAC0001,033059,1988,08,95.9,Y
IDCJAC0001,033059,1988,09,6.2,Y
IDCJAC0001,033059,1988,10,44.6,Y
IDCJAC0001,033059,1988,11,226.3,Y
IDCJAC0001,033059,1988,12,328.9,Y
IDCJAC0001,033059,1989,01,190.2,Y
IDCJAC0001,033059,1989,02,344.6,Y
IDCJAC0001,033059,1989,03,369.0,Y
IDCJAC0001,033059,1989,04,475.0,Y
IDCJAC0001,033059,1989,05,317.3,Y
IDCJAC0001,033059,1989,06,61.1,Y
IDCJAC0001,033059,1989,07,89.0,Y
IDCJAC0001,033059,1989,08,34.8,Y
IDCJAC0001,033059,1989,09,0.0,Y
IDCJAC0001,033059,1989,10,7.5,Y
IDCJAC0001,033059,1989,11,180.0,Y
IDCJAC0001,033059,1989,12,39.0,Y
IDCJAC0001,033059,1990,01,36.9,Y
IDCJAC0001,033059,1990,02,168.8,Y
IDCJAC0001,033059,1990,03,496.5,Y
IDCJAC0001,033059,1990,04,423.4,Y
IDCJAC0001,033059,1990,05,243.2,Y
IDCJAC0001,033059,1990,06,93.4,Y
IDCJAC0001,033059,1990,07,1.0,Y
IDCJAC0001,033059,1990,08,4.9,Y
IDCJAC0001,033059,1990,09,10.6,Y
IDCJAC0001,033059,1990,10,5.6,Y
IDCJAC0001,033059,1990,11,4.7,Y
IDCJAC0001,033059,1990,12,1265.9,Y
IDCJAC0001,033059,1991,01,1205.6,Y
IDCJAC0001,033059,1991,02,829.2,Y
IDCJAC0001,033059,1991,03,26.6,Y
IDCJAC0001,033059,1991,04,30.8,Y
IDCJAC0001,033059,1991,05,89.6,Y
IDCJAC0001,033059,1991,06,27.6,Y
IDCJAC0001,033059,1991,07,20.1,Y
IDCJAC0001,033059,1991,08,2.8,Y
IDCJAC0001,033059,1991,09,0.0,Y
IDCJAC0001,033059,1991,10,3.2,Y
IDCJAC0001,033059,1991,11,236.4,Y
IDCJAC0001,033059,1991,12,180.2,Y
IDCJAC0001,033059,1992,01,34.6,Y
IDCJAC0001,033059,1992,02,232.3,Y
IDCJAC0001,033059,1992,03,283.1,Y
IDCJAC0001,033059,1992,04,111.0,Y
IDCJAC0001,033059,1992,05,71.4,Y
IDCJAC0001,033059,1992,06,10.2,Y
IDCJAC0001,033059,1992,07,23.8,Y
IDCJAC0001,033059,1992,08,11.5,Y
IDCJAC0001,033059,1992,09,21.8,Y
IDCJAC0001,033059,1992,10,6.1,Y
IDCJAC0001,033059,1992,11,14.1,Y
IDCJAC0001,033059,1992,12,138.2,Y
IDCJAC0001,033059,1993,01,528.3,Y
IDCJAC0001,033059,1993,02,104.2,Y
IDCJAC0001,033059,1993,03,88.7,Y
IDCJAC0001,033059,1993,04,142.1,Y
IDCJAC0001,033059,1993,05,38.2,Y
IDCJAC0001,033059,1993,06,43.7,Y
IDCJAC0001,033059,1993,07,11.2,Y
IDCJAC0001,033059,1993,08,45.0,Y
IDCJAC0001,033059,1993,09,57.5,Y
IDCJAC0001,033059,1993,10,65.5,Y
IDCJAC0001,033059,1993,11,69.3,Y
IDCJAC0001,033059,1993,12,128.0,Y
IDCJAC0001,033059,1994,01,141.6,Y
IDCJAC0001,033059,1994,02,210.0,Y
IDCJAC0001,033059,1994,03,491.3,Y
IDCJAC0001,033059,1994,04,51.6,Y
IDCJAC0001,033059,1994,05,85.1,Y
IDCJAC0001,033059,1994,06,19.8,Y
IDCJAC0001,033059,1994,07,27.1,Y
IDCJAC0001,033059,1994,08,4.0,Y
IDCJAC0001,033059,1994,09,1.4,Y
IDCJAC0001,033059,1994,10,53.2,Y
IDCJAC0001,033059,1994,11,34.8,Y
IDCJAC0001,033059,1994,12,222.8,Y
IDCJAC0001,033059,1995,01,148.3,Y
IDCJAC0001,033059,1995,02,282.0,Y
IDCJAC0001,033059,1995,03,20.0,Y
IDCJAC0001,033059,1995,04,18.8,Y
IDCJAC0001,033059,1995,05,90.8,Y
IDCJAC0001,033059,1995,08,175.2,Y
IDCJAC0001,033059,1995,10,70.6,Y
IDCJAC0001,033059,1995,11,103.1,Y
IDCJAC0001,033059,1995,12,63.2,Y
IDCJAC0001,033059,1996,01,583.6,Y
IDCJAC0001,033059,1996,02,92.4,Y
IDCJAC0001,033059,1996,03,133.8,Y
IDCJAC0001,033059,1996,04,175.0,Y
IDCJAC0001,033059,1996,05,110.0,Y
IDCJAC0001,033059,1996,06,44.4,Y
IDCJAC0001,033059,1996,07,33.0,Y
IDCJAC0001,033059,1996,08,19.0,Y
IDCJAC0001,033059,1996,09,41.0,Y
IDCJAC0001,033059,1996,10,75.4,Y
IDCJAC0001,033059,1996,11,159.4,Y
IDCJAC0001,033059,1997,01,81.0,Y
IDCJAC0001,033059,1997,02,558.9,Y
IDCJAC0001,033059,1997,03,210.4,Y
IDCJAC0001,033059,1997,04,36.2,Y
IDCJAC0001,033059,1997,07,3.2,Y
IDCJAC0001,033059,1997,08,16.8,Y
IDCJAC0001,033059,1997,09,32.7,Y
IDCJAC0001,033059,1997,10,42.0,Y
IDCJAC0001,033059,1998,01,241.8,Y
IDCJAC0001,033059,1998,02,144.2,Y
IDCJAC0001,033059,1998,03,103.4,Y
IDCJAC0001,033059,1998,04,169.8,Y
IDCJAC0001,033059,1998,05,120.8,Y
IDCJAC0001,033059,1998,06,45.1,Y
IDCJAC0001,033059,1998,07,15.6,Y
IDCJAC0001,033059,1998,08,306.4,Y
IDCJAC0001,033059,1998,09,62.8,Y
IDCJAC0001,033059,1998,10,81.1,Y
IDCJAC0001,033059,1998,11,111.0,Y
IDCJAC0001,033059,1998,12,187.9,Y
IDCJAC0001,033059,1999,01,166.5,Y
IDCJAC0001,033059,1999,02,380.6,Y
IDCJAC0001,033059,1999,03,454.3,Y
IDCJAC0001,033059,1999,04,206.3,Y
IDCJAC0001,033059,1999,05,25.0,Y
IDCJAC0001,033059,1999,06,28.4,Y
IDCJAC0001,033059,1999,07,21.4,Y
IDCJAC0001,033059,1999,08,14.6,Y
IDCJAC0001,033059,1999,09,22.8,Y
IDCJAC0001,033059,1999,10,7.0,Y
IDCJAC0001,033059,1999,12,186.8,Y
IDCJAC0001,033059,2000,01,126.2,Y
IDCJAC0001,033059,2000,02,834.5,Y
IDCJAC0001,033059,2000,04,422.4,Y
IDCJAC0001,033059,2000,05,80.0,Y
IDCJAC0001,033059,2000,06,64.2,Y
IDCJAC0001,033059,2000,08,26.4,Y
IDCJAC0001,033059,2000,09,1.0,Y
IDCJAC0001,033059,2000,10,163.8,Y
IDCJAC0001,033059,2000,11,763.3,Y
IDCJAC0001,033059,2000,12,243.6,Y
IDCJAC0001,033059,2001,01,330.3,Y
IDCJAC0001,033059,2001,02,303.7,Y
IDCJAC0001,033059,2001,04,86.1,Y
IDCJAC0001,033059,2001,05,33.0,Y
IDCJAC0001,033059,2001,06,59.2,Y
IDCJAC0001,033059,2001,07,5.0,Y
IDCJAC0001,033059,2001,08,2.0,Y
IDCJAC0001,033059,2001,09,3.2,Y
IDCJAC0001,033059,2001,10,7.0,Y
IDCJAC0001,033059,2001,11,25.0,Y
IDCJAC0001,033059,2001,12,169.0,Y
IDCJAC0001,033059,2002,01,244.0,Y
IDCJAC0001,033059,2002,02,252.0,Y
IDCJAC0001,033059,2002,03,24.0,Y
IDCJAC0001,033059,2002,04,58.6,Y
IDCJAC0001,033059,2002,05,25.0,Y
IDCJAC0001,033059,2002,06,85.0,Y
IDCJAC0001,033059,2002,07,0.0,Y
IDCJAC0001,033059,2002,08,26.6,Y
IDCJAC0001,033059,2002,09,21.5,Y
IDCJAC0001,033059,2002,10,0.8,Y
IDCJAC0001,033059,2002,11,14.0,Y
IDCJAC0001,033059,2002,12,63.4,Y
IDCJAC0001,033059,2003,01,42.6,Y
IDCJAC0001,033059,2003,02,522.7,Y
IDCJAC0001,033059,2003,03,114.5,Y
IDCJAC0001,033059,2003,04,46.0,Y
IDCJAC0001,033059,2003,05,47.5,Y
IDCJAC0001,033059,2003,06,98.7,Y
IDCJAC0001,033059,2003,07,19.1,Y
IDCJAC0001,033059,2003,08,7.0,Y
IDCJAC0001,033059,2003,09,0.0,Y
IDCJAC0001,033059,2003,10,63.0,Y
IDCJAC0001,033059,2004,01,249.5,Y
IDCJAC0001,033059,2004,02,319.0,Y
IDCJAC0001,033059,2004,03,113.3,Y
IDCJAC0001,033059,2004,04,55.5,Y
IDCJAC0001,033059,2004,05,23.0,Y
IDCJAC0001,033059,2004,06,13.0,Y
IDCJAC0001,033059,2004,07,6.3,Y
IDCJAC0001,033059,2004,08,4.5,Y
IDCJAC0001,033059,2004,09,8.0,Y
IDCJAC0001,033059,2004,10,124.0,Y
IDCJAC0001,033059,2004,11,152.1,Y
IDCJAC0001,033059,2004,12,111.0,Y
IDCJAC0001,033059,2005,02,59.0,Y
IDCJAC0001,033059,2005,03,116.0,Y
IDCJAC0001,033059,2005,04,129.3,Y
IDCJAC0001,033059,2005,05,61.0,Y
IDCJAC0001,033059,2005,06,41.5,Y
IDCJAC0001,033059,2005,07,54.0,Y
IDCJAC0001,033059,2005,08,66.0,Y
IDCJAC0001,033059,2005,09,2.5,Y
